Fake ID,Term code,Term,Academic plan code,Academic plan,Term GPA,Cumulative GPA,Academic load,Attempted units,Earned units,Total cumulative units,Program status
637,1074,Spring 2007,BALALISTUC,B.A. of Alien Studies and Intercultural Communication,0,2.6625,Part-time,0,0,24,Active in Program
637,1076,Summer 2007,BALALISTUC,B.A. of Alien Studies and Intercultural Communication,2.333333333,3.144444444,Part-time,9,6,27,Active in Program
638,1162,January 2016,BALSPEDESY,B.S. of Space Engineering and Design,3,9,Full-time,12,9,3,Active in Program
638,1164,Spring 2016,BALSPEDESY,B.S. of Space Engineering and Design,0,4.5,Full-time,0,0,6,Active in Program
638,1166,Summer 2016,BALSPEDESY,B.S. of Space Engineering and Design,2.866666667,5.866666667,Full-time,12,9,9,Active in Program
638,1168,Fall 2016,BALSPEDESY,B.S. of Space Engineering and Design,1.7,4.825,Full-time,3,3,12,Active in Program
638,1172,January 2017,BALSPEDESY,B.S. of Space Engineering and Design,3.15,5.12,Full-time,9,6,15,Active in Program
638,1174,Spring 2017,BALSPEDESY,B.S. of Space Engineering and Design,0,4.266666667,Full-time,0,0,18,Active in Program
638,1176,Summer 2017,BALSPEDESY,B.S. of Space Engineering and Design,2.333333333,4.657142857,Part-time,9,6,21,Active in Program
638,1178,Fall 2017,BALSPEDESY,B.S. of Space Engineering and Design,0,4.075,Part-time,0,0,24,Active in Program
638,1182,January 2018,BALSPEDESY,B.S. of Space Engineering and Design,2.675,4.811111111,Part-time,12,9,27,Active in Program
638,1184,Spring 2018,BALSPEDESY,B.S. of Space Engineering and Design,0,4.33,Part-time,0,0,30,Active in Program
638,1186,Summer 2018,BALSPEDESY,B.S. of Space Engineering and Design,2.675,4.909090909,Full-time,12,12,33,Active in Program
638,1188,Fall 2018,BALSPEDESY,B.S. of Space Engineering and Design,0,4.5,Full-time,0,0,36,Active in Program
638,1192,January 2019,BALSPEDESY,B.S. of Space Engineering and Design,3.333333333,4.923076923,Full-time,12,9,39,Active in Program
638,1194,Spring 2019,BALSPEDESY,B.S. of Space Engineering and Design,0,4.571428571,Full-time,0,0,42,Active in Program
638,1196,Summer 2019,BALSPEDESY,B.S. of Space Engineering and Design,2.575,4.953333333,Full-time,12,9,45,Active in Program
638,1198,Fall 2019,BALSPEDESY,B.S. of Space Engineering and Design,0,4.64375,Full-time,0,0,48,Active in Program
638,1202,January 2020,BALSPEDESY,B.S. of Space Engineering and Design,2,4.723529412,Full-time,12,6,51,Active in Program
638,1204,Spring 2020,BALSPEDESY,B.S. of Space Engineering and Design,0,4.461111111,Full-time,0,0,54,Active in Program
638,1206,Summer 2020,BALSPEDESY,B.S. of Space Engineering and Design,0,4.226315789,Part-time,0,0,57,Leave of Absence
638,1102,January 2010,BALQUAASTY,B.A. of Quantum Astrochemistry,3.15,12.6,Full-time,12,12,3,Active in Program
638,1104,Spring 2010,BALQUAASTY,B.A. of Quantum Astrochemistry,1.3,6.95,Full-time,3,3,6,Active in Program
638,1106,Summer 2010,BALQUAASTY,B.A. of Quantum Astrochemistry,1.75,6.966666667,Full-time,12,9,9,Active in Program
638,1108,Fall 2010,BALQUAASTY,B.A. of Quantum Astrochemistry,4,6.225,Full-time,3,3,12,Active in Program
638,1112,January 2011,BALQUAASTY,B.A. of Quantum Astrochemistry,2.35,6.86,Full-time,12,12,15,Active in Program
639,1172,January 2017,BALGALECOY,B.A. of Galactic Economics,2.333333333,7,Full-time,12,9,3,Active in Program
639,1174,Spring 2017,BALGALECOY,B.A. of Galactic Economics,0,3.5,Full-time,0,0,6,Active in Program
639,1176,Summer 2017,BALGALECOY,B.A. of Galactic Economics,1.9,4.233333333,Part-time,9,6,9,Active in Program
639,966,Summer 1996,ASSINTRELS,A.A. of Interspecies Relations,3.175,12.7,Full-time,12,12,3,Active in Program
639,968,Fall 1996,ASSINTRELS,A.A. of Interspecies Relations,4,8.35,Full-time,3,3,6,Active in Program
639,1122,January 2012,BALSPEDESY,B.S. of Space Engineering and Design,0,0,Full-time,3,0,3,Active in Program
639,1124,Spring 2012,BALSPEDESY,B.S. of Space Engineering and Design,1.3,0.65,Full-time,3,3,6,Active in Program
639,1126,Summer 2012,BALSPEDESY,B.S. of Space Engineering and Design,2.325,3.533333333,Full-time,12,9,9,Active in Program
639,1128,Fall 2012,BALSPEDESY,B.S. of Space Engineering and Design,0,2.65,Full-time,0,0,12,Active in Program
639,1132,January 2013,BALSPEDESY,B.S. of Space Engineering and Design,3.325,4.78,Full-time,12,12,15,Active in Program
639,1134,Spring 2013,BALSPEDESY,B.S. of Space Engineering and Design,0,3.983333333,Full-time,0,0,18,Active in Program
639,1136,Summer 2013,BALSPEDESY,B.S. of Space Engineering and Design,2.675,4.942857143,Full-time,12,9,21,Active in Program
639,1138,Fall 2013,BALSPEDESY,B.S. of Space Engineering and Design,0,4.325,Full-time,0,0,24,Active in Program
639,1142,January 2014,BALSPEDESY,B.S. of Space Engineering and Design,2.7,4.444444444,Full-time,9,6,27,Active in Program
639,1144,Spring 2014,BALSPEDESY,B.S. of Space Engineering and Design,0,4,Full-time,0,0,30,Active in Program
639,1146,Summer 2014,BALSPEDESY,B.S. of Space Engineering and Design,2.7,4.372727273,Part-time,9,9,33,Active in Program
639,1148,Fall 2014,BALSPEDESY,B.S. of Space Engineering and Design,1,4.091666667,Part-time,3,3,36,Active in Program
639,1152,January 2015,BALSPEDESY,B.S. of Space Engineering and Design,2.1,4.261538462,Part-time,9,6,39,Active in Program
639,1154,Spring 2015,BALSPEDESY,B.S. of Space Engineering and Design,0,3.957142857,Part-time,0,0,42,Active in Program
639,1156,Summer 2015,BALSPEDESY,B.S. of Space Engineering and Design,2.65,4.046666667,Part-time,6,6,45,Active in Program
640,1216,Summer 2021,ASSALANGLS,A.A.S. of Alien Languages,2.8,8.4,Full-time,12,9,3,Active in Program
640,1218,Fall 2021,ASSALANGLS,A.A.S. of Alien Languages,0,4.2,Full-time,0,0,6,Active in Program
640,1222,January 2022,ASSALANGLS,A.A.S. of Alien Languages,2.233333333,5.033333333,Full-time,9,9,9,Active in Program
640,1224,Spring 2022,ASSALANGLS,A.A.S. of Alien Languages,0,3.775,Full-time,0,0,12,Active in Program
640,1226,Summer 2022,ASSALANGLS,A.A.S. of Alien Languages,3.1,4.88,Full-time,12,9,15,Active in Program
640,1228,Fall 2022,ASSALANGLS,A.A.S. of Alien Languages,0,4.066666667,Full-time,0,0,18,Active in Program
640,1232,January 2023,ASSALANGLS,A.A.S. of Alien Languages,2,4.914285714,Full-time,15,12,21,Active in Program
640,1192,January 2019,BALINTARTY,B.A. of Intergalactic Arts and Culture,4,4,Full-time,3,3,3,Active in Program
640,1194,Spring 2019,BALINTARTY,B.A. of Intergalactic Arts and Culture,0,2,Full-time,3,0,6,Active in Program
640,1196,Summer 2019,BALINTARTY,B.A. of Intergalactic Arts and Culture,3.075,5.433333333,Full-time,12,12,9,Active in Program
640,1198,Fall 2019,BALINTARTY,B.A. of Intergalactic Arts and Culture,0,4.075,Full-time,0,0,12,Active in Program
640,1202,January 2020,BALINTARTY,B.A. of Intergalactic Arts and Culture,1.5,4.46,Full-time,12,9,15,Active in Program
640,1204,Spring 2020,BALINTARTY,B.A. of Intergalactic Arts and Culture,0,3.716666667,Full-time,0,0,18,Active in Program
640,1206,Summer 2020,BALINTARTY,B.A. of Intergalactic Arts and Culture,3.325,5.085714286,Full-time,12,12,21,Active in Program
640,1226,Summer 2022,BALINTMEDY,B.S. of Intergalactic Medicine,2.65,5.3,Part-time,9,6,3,Active in Program
640,1228,Fall 2022,BALINTMEDY,B.S. of Intergalactic Medicine,0,2.65,Part-time,0,0,6,Active in Program
640,1232,January 2023,BALINTMEDY,B.S. of Intergalactic Medicine,4,3.1,Part-time,3,3,9,Active in Program
641,1176,Summer 2017,BALGALECOY,B.A. of Galactic Economics,2.5,5,Part-time,6,6,3,Active in Program
641,1178,Fall 2017,BALGALECOY,B.A. of Galactic Economics,0,2.5,Part-time,0,0,6,Active in Program
641,1182,January 2018,BALGALECOY,B.A. of Galactic Economics,2.566666667,4.233333333,Part-time,15,6,9,Active in Program
641,1184,Spring 2018,BALGALECOY,B.A. of Galactic Economics,0,3.175,Part-time,0,0,12,Active in Program
641,1186,Summer 2018,BALGALECOY,B.A. of Galactic Economics,2.8,4.22,Full-time,12,9,15,Active in Program
641,1188,Fall 2018,BALGALECOY,B.A. of Galactic Economics,0,3.516666667,Full-time,0,0,18,Active in Program
641,1192,January 2019,BALGALECOY,B.A. of Galactic Economics,2.766666667,4.2,Full-time,12,9,21,Active in Program
641,1194,Spring 2019,BALGALECOY,B.A. of Galactic Economics,0,3.675,Full-time,0,0,24,Active in Program
641,1196,Summer 2019,BALGALECOY,B.A. of Galactic Economics,1.566666667,3.788888889,Full-time,12,6,27,Active in Program
641,1198,Fall 2019,BALGALECOY,B.A. of Galactic Economics,0,3.41,Full-time,0,0,30,Active in Program
641,1202,January 2020,BALGALECOY,B.A. of Galactic Economics,1.7,3.254545455,Full-time,3,3,33,Active in Program
641,1204,Spring 2020,BALGALECOY,B.A. of Galactic Economics,0,2.983333333,Full-time,0,0,36,Active in Program
641,1206,Summer 2020,BALGALECOY,B.A. of Galactic Economics,2,3.215384615,Full-time,12,6,39,Active in Program
641,1208,Fall 2020,BALGALECOY,B.A. of Galactic Economics,0,2.985714286,Full-time,0,0,42,Active in Program
641,1212,January 2021,BALGALECOY,B.A. of Galactic Economics,3.425,3.7,Full-time,12,12,45,Active in Program
641,1214,Spring 2021,BALGALECOY,B.A. of Galactic Economics,0,3.46875,Full-time,0,0,48,Active in Program
641,1216,Summer 2021,BALGALECOY,B.A. of Galactic Economics,2.6,3.876470588,Full-time,15,9,51,Active in Program
641,1218,Fall 2021,BALGALECOY,B.A. of Galactic Economics,0,3.661111111,Full-time,0,0,54,Active in Program
641,1132,January 2013,BALINTMEDY,B.S. of Intergalactic Medicine,2.65,10.6,Full-time,12,12,3,Active in Program
641,1134,Spring 2013,BALINTMEDY,B.S. of Intergalactic Medicine,0,5.3,Full-time,0,0,6,Active in Program
641,1136,Summer 2013,BALINTMEDY,B.S. of Intergalactic Medicine,3.533333333,7.066666667,Full-time,15,9,9,Active in Program
641,1138,Fall 2013,BALINTMEDY,B.S. of Intergalactic Medicine,0,5.3,Full-time,0,0,12,Active in Program
641,1142,January 2014,BALINTMEDY,B.S. of Intergalactic Medicine,2.575,6.3,Full-time,12,9,15,Active in Program
641,1144,Spring 2014,BALINTMEDY,B.S. of Intergalactic Medicine,0,5.25,Full-time,0,0,18,Active in Program
641,1146,Summer 2014,BALINTMEDY,B.S. of Intergalactic Medicine,1.866666667,5.3,Part-time,9,9,21,Active in Program
641,1148,Fall 2014,BALINTMEDY,B.S. of Intergalactic Medicine,0,4.6375,Part-time,0,0,24,Active in Program
641,1152,January 2015,BALINTMEDY,B.S. of Intergalactic Medicine,2.5,4.677777778,Part-time,6,6,27,Active in Program
641,1154,Spring 2015,BALINTMEDY,B.S. of Intergalactic Medicine,0,4.21,Part-time,0,0,30,Active in Program
641,1156,Summer 2015,BALINTMEDY,B.S. of Intergalactic Medicine,2.25,4.645454545,Full-time,12,9,33,Active in Program
641,1158,Fall 2015,BALINTMEDY,B.S. of Intergalactic Medicine,0,4.258333333,Full-time,6,0,36,Active in Program
641,1162,January 2016,BALINTMEDY,B.S. of Intergalactic Medicine,2.9,4.823076923,Full-time,12,12,39,Active in Program
641,1164,Spring 2016,BALINTMEDY,B.S. of Intergalactic Medicine,0,4.478571429,Full-time,0,0,42,Active in Program
642,1132,January 2013,ASSINTCYBS,A.A.S. of Intergalactic Cybersecurity,3.9,11.7,Full-time,12,9,3,Active in Program
642,1134,Spring 2013,ASSINTCYBS,A.A.S. of Intergalactic Cybersecurity,0,5.85,Full-time,0,0,6,Active in Program
642,1136,Summer 2013,ASSINTCYBS,A.A.S. of Intergalactic Cybersecurity,2.175,6.8,Full-time,12,9,9,Active in Program
642,1138,Fall 2013,ASSINTCYBS,A.A.S. of Intergalactic Cybersecurity,0,5.1,Full-time,0,0,12,Active in Program
642,1142,January 2014,ASSINTCYBS,A.A.S. of Intergalactic Cybersecurity,1.15,4.54,Full-time,6,3,15,Active in Program
642,1144,Spring 2014,ASSINTCYBS,A.A.S. of Intergalactic Cybersecurity,0,3.783333333,Full-time,0,0,18,Active in Program
642,1146,Summer 2014,ASSINTCYBS,A.A.S. of Intergalactic Cybersecurity,3,4.528571429,Full-time,12,9,21,Active in Program
642,1156,Summer 2015,ASSINTBUSN,A.A. of Intergalactic Business,2.3,2.3,Part-time,3,3,3,Active in Program
642,1158,Fall 2015,ASSINTBUSN,A.A. of Intergalactic Business,0,1.15,Part-time,0,0,6,Active in Program
642,1162,January 2016,ASSINTBUSN,A.A. of Intergalactic Business,3.85,3.333333333,Part-time,6,6,9,Active in Program
643,1192,January 2019,ASSINTBUSN,A.A. of Intergalactic Business,2.6,10.4,Full-time,15,12,3,Active in Program
643,1194,Spring 2019,ASSINTBUSN,A.A. of Intergalactic Business,0,5.2,Full-time,0,0,6,Active in Program
643,1196,Summer 2019,ASSINTBUSN,A.A. of Intergalactic Business,3.7,5.933333333,Part-time,9,6,9,Active in Program
643,1198,Fall 2019,ASSINTBUSN,A.A. of Intergalactic Business,3,5.2,Part-time,3,3,12,Active in Program
643,1202,January 2020,ASSINTBUSN,A.A. of Intergalactic Business,3.75,7.16,Part-time,15,12,15,Active in Program
643,1204,Spring 2020,ASSINTBUSN,A.A. of Intergalactic Business,0,5.966666667,Part-time,0,0,18,Active in Program
643,1206,Summer 2020,ASSINTBUSN,A.A. of Intergalactic Business,0,5.114285714,Part-time,0,0,21,Leave of Absence
643,1208,Fall 2020,ASSINTBUSN,A.A. of Intergalactic Business,4,4.975,Part-time,3,3,24,Active in Program
643,1212,January 2021,ASSINTBUSN,A.A. of Intergalactic Business,1.333333333,4.866666667,Part-time,9,3,27,Active in Program
643,1136,Summer 2013,ASSINTCYBS,A.A.S. of Intergalactic Cybersecurity,3.9,11.7,Full-time,12,9,3,Active in Program
643,1138,Fall 2013,ASSINTCYBS,A.A.S. of Intergalactic Cybersecurity,0,5.85,Full-time,0,0,6,Active in Program
643,1142,January 2014,ASSINTCYBS,A.A.S. of Intergalactic Cybersecurity,2,5.9,Full-time,12,9,9,Active in Program
643,1144,Spring 2014,ASSINTCYBS,A.A.S. of Intergalactic Cybersecurity,0,4.425,Full-time,0,0,12,Active in Program
643,1146,Summer 2014,ASSINTCYBS,A.A.S. of Intergalactic Cybersecurity,2.75,5.74,Full-time,12,12,15,Active in Program
643,1148,Fall 2014,ASSINTCYBS,A.A.S. of Intergalactic Cybersecurity,1.65,5.333333333,Full-time,6,6,18,Active in Program
644,1102,January 2010,BALINTPOCY,B.A. of Intergalactic Politics,3.075,12.3,Full-time,12,12,3,Active in Program
644,1104,Spring 2010,BALINTPOCY,B.A. of Intergalactic Politics,0,6.15,Full-time,0,0,6,Active in Program
644,1106,Summer 2010,BALINTPOCY,B.A. of Intergalactic Politics,3.2,6.233333333,Part-time,6,6,9,Active in Program
644,1108,Fall 2010,BALINTPOCY,B.A. of Intergalactic Politics,0,4.675,Part-time,0,0,12,Active in Program
644,1112,January 2011,BALINTPOCY,B.A. of Intergalactic Politics,2.825,6,Part-time,12,12,15,Active in Program
644,1114,Spring 2011,BALINTPOCY,B.A. of Intergalactic Politics,0,5,Part-time,0,0,18,Active in Program
644,1116,Summer 2011,BALINTPOCY,B.A. of Intergalactic Politics,2.8,6.285714286,Full-time,15,15,21,Active in Program
644,1118,Fall 2011,BALINTPOCY,B.A. of Intergalactic Politics,0,5.5,Full-time,0,0,24,Active in Program
644,1122,January 2012,BALINTPOCY,B.A. of Intergalactic Politics,2.25,5.888888889,Full-time,12,9,27,Active in Program
644,1124,Spring 2012,BALINTPOCY,B.A. of Intergalactic Politics,0,5.3,Full-time,3,0,30,Active in Program
644,1126,Summer 2012,BALINTPOCY,B.A. of Intergalactic Politics,3.3,5.118181818,Part-time,3,3,33,Active in Program
644,1128,Fall 2012,BALINTPOCY,B.A. of Intergalactic Politics,0,4.691666667,Part-time,0,0,36,Active in Program
644,1132,January 2013,BALINTPOCY,B.A. of Intergalactic Politics,2.566666667,4.923076923,Part-time,12,6,39,Active in Program
644,1134,Spring 2013,BALINTPOCY,B.A. of Intergalactic Politics,4,4.857142857,Part-time,3,3,42,Active in Program
644,1136,Summer 2013,BALINTPOCY,B.A. of Intergalactic Politics,0,4.533333333,Part-time,0,0,45,Leave of Absence
644,1138,Fall 2013,BALINTPOCY,B.A. of Intergalactic Politics,3,4.4375,Part-time,3,3,48,Active in Program
644,1142,January 2014,BALINTPOCY,B.A. of Intergalactic Politics,2.85,4.847058824,Part-time,12,12,51,Active in Program
644,1144,Spring 2014,BALINTPOCY,B.A. of Intergalactic Politics,0,4.577777778,Part-time,0,0,54,Active in Program
644,1146,Summer 2014,BALINTPOCY,B.A. of Intergalactic Politics,3.85,4.742105263,Part-time,9,6,57,Active in Program
644,1148,Fall 2014,BALINTPOCY,B.A. of Intergalactic Politics,0,4.505,Part-time,0,0,60,Active in Program
644,1158,Fall 2015,BALEXOGEOY,B.S. of Exoplanetary Geology,0,0,Full-time,0,0,3,Active in Program
644,1162,January 2016,BALEXOGEOY,B.S. of Exoplanetary Geology,2.28,5.7,Full-time,15,12,6,Active in Program
644,1164,Spring 2016,BALEXOGEOY,B.S. of Exoplanetary Geology,0,3.8,Full-time,0,0,9,Active in Program
644,1166,Summer 2016,BALEXOGEOY,B.S. of Exoplanetary Geology,3.766666667,5.675,Part-time,9,9,12,Active in Program
644,1168,Fall 2016,BALEXOGEOY,B.S. of Exoplanetary Geology,0,4.54,Part-time,0,0,15,Active in Program
644,1172,January 2017,BALEXOGEOY,B.S. of Exoplanetary Geology,1,3.95,Part-time,3,3,18,Active in Program
644,1152,January 2015,BALQUAASTY,B.A. of Quantum Astrochemistry,1.3,1.3,Full-time,3,3,3,Active in Program
644,1154,Spring 2015,BALQUAASTY,B.A. of Quantum Astrochemistry,0,0.65,Full-time,0,0,6,Active in Program
644,1156,Summer 2015,BALQUAASTY,B.A. of Quantum Astrochemistry,3.575,5.2,Full-time,15,12,9,Active in Program
644,1158,Fall 2015,BALQUAASTY,B.A. of Quantum Astrochemistry,0,3.9,Full-time,0,0,12,Active in Program
644,1162,January 2016,BALQUAASTY,B.A. of Quantum Astrochemistry,1.9,4.64,Full-time,12,9,15,Active in Program
644,1164,Spring 2016,BALQUAASTY,B.A. of Quantum Astrochemistry,0,3.866666667,Full-time,0,0,18,Active in Program
645,1082,January 2008,ASSPACETEC,A.A. of Space Technology,3.433333333,10.3,Full-time,9,9,3,Active in Program
645,1084,Spring 2008,ASSPACETEC,A.A. of Space Technology,0,5.15,Full-time,0,0,6,Active in Program
645,1086,Summer 2008,ASSPACETEC,A.A. of Space Technology,3.566666667,7,Full-time,12,9,9,Active in Program
645,1088,Fall 2008,ASSPACETEC,A.A. of Space Technology,0,5.25,Full-time,0,0,12,Active in Program
645,1092,January 2009,ASSPACETEC,A.A. of Space Technology,4,5.8,Full-time,6,6,15,Active in Program
645,1094,Spring 2009,ASSPACETEC,A.A. of Space Technology,0,4.833333333,Full-time,0,0,18,Active in Program
645,1096,Summer 2009,ASSPACETEC,A.A. of Space Technology,2.94,6.242857143,Full-time,15,12,21,Active in Program
645,1098,Fall 2009,ASSPACETEC,A.A. of Space Technology,0,5.4625,Full-time,0,0,24,Active in Program
645,1102,January 2010,ASSPACETEC,A.A. of Space Technology,2.1,5.555555556,Full-time,9,6,27,Active in Program
645,1104,Spring 2010,ASSPACETEC,A.A. of Space Technology,0,5,Full-time,0,0,30,Active in Program
645,1106,Summer 2010,ASSPACETEC,A.A. of Space Technology,3.1,5.390909091,Part-time,9,9,33,Active in Program
645,1108,Fall 2010,ASSPACETEC,A.A. of Space Technology,2,5.108333333,Part-time,3,3,36,Active in Program
645,1112,January 2011,ASSPACETEC,A.A. of Space Technology,3.15,5.684615385,Part-time,12,12,39,Active in Program
645,1114,Spring 2011,ASSPACETEC,A.A. of Space Technology,0,5.278571429,Part-time,0,0,42,Active in Program
645,1116,Summer 2011,ASSPACETEC,A.A. of Space Technology,0,4.926666667,Part-time,0,0,45,Leave of Absence
645,1136,Summer 2013,BALEXOGEOY,B.S. of Exoplanetary Geology,1.925,7.7,Full-time,12,6,3,Active in Program
